,dayVec1,dayVec2,dayVec4,dayVec8,dayVec16,dayVec32,dayVec64,dayVec128,dayVec256,movAvg8,movAvg16,movAvg32,movAvg64,movAvg128,movAvg256,movMin8,movMin16,movMin32,movMin64,movMin128,movMin256,movMax8,movMax16,movMax32,movMax64,movMax128,movMax256,movMed8,movMed16,movMed32,movMed64,movMed128,movMed256,movSTD8,movSTD16,movSTD32,movSTD64,movSTD128,movSTD256,dayVec1Forward,dayVec2Forward,dayVec4Forward,dayVec8Forward,dayVec16Forward,dayVec32Forward,dayVec64Forward
2004-09-29,0.033138709168376135,0.10834603013373956,0.08483844241922123,0.11552223547452711,0.29030350808040994,,,,,0.07829452576534313,0.1367676263442903,,,,,0.11230037376826374,0.28121330724070437,,,,,0.0,0.0,,,,,0.09591563441580186,0.11390897490429608,,,,,26.258356480027707,15.01377428551475,,,,,0.011275872721655977,-0.011325883418906724,-0.05280671296296302,-0.030935464772054555,-0.12262128115786664,-0.27983720162798376,-0.33667679837892606
2004-09-30,-0.011150145104628084,0.021619062647940668,0.08152355496157693,0.08587722240858775,0.26692759295499013,,,,,0.05514923092594515,0.10769625613551059,,,,,0.09989806320081551,0.26692759295499013,,,,,-0.011150145104628084,-0.011150145104628084,,,,,0.07711504866483643,0.09793945560925965,,,,,22.731740001803477,14.921529452622948,,,,,-0.022349743279975853,-0.04032018974206941,-0.05447641302760342,-0.0566807518577882,-0.24834552420759315,-0.29889538661468495,-0.3277258566978194
2004-10-01,0.02286067346308318,0.011455628532152096,0.12104283054003728,0.12504247366632693,0.295890410958904,,,,,0.06332670962044151,0.11499079189686912,,,,,0.12104283054003728,0.25869606538680867,,,,,0.0,0.0,,,,,0.07048173294536042,0.12047377326565134,,,,,21.11775608068881,15.547999823659445,,,,,-0.018381262970649237,-0.0419560185185186,-0.04527104959630912,-0.059107701051435035,-0.29259694477085785,-0.2316974126928878,-0.34597530864197534
2004-10-04,0.018725460585925724,0.042014210688909426,0.06454158118983733,0.14087603585320463,0.28226572894886903,,,,,0.06542425079954217,0.1183918764894829,0.2029176905888317,,,,0.14203487387844915,0.25623836126629396,0.3505505505505504,,,,0.0,0.0,0.0,,,,0.053157442822574286,0.1361684210526315,0.24064367816091936,,,,20.175110919586672,15.673032280647078,11.839753896671715,,,,-0.02401620370370383,-0.01475098583321166,-0.019476744186046613,-0.04892147187367846,-0.2571302719964762,-0.21703806870937792,-0.30560988162635105
2004-10-05,0.024607174621998462,0.04379341588643926,0.05575072552314042,0.14531897265948635,0.2871508379888268,0.37909018355945756,,,,0.0730628165570244,0.12789132297148464,0.21960552942538736,,,,0.1701371254443882,0.24115640150834983,0.38378378378378386,,,,0.0,0.0,0.0,,,,0.06166961062898424,0.15701372614663556,0.2528548123980425,,,,18.68613539226795,15.464876195819553,11.29988230202669,,,,0.009493208704542289,-0.0034602076124566894,0.023090586145648295,-0.03973325923867743,-0.25589406825277206,-0.1740948739395387,-0.2849162011173184
2004-10-06,-0.00940393518518523,0.014971835161577296,0.057615075687365014,0.14383561643835607,0.2294846471538876,0.2656192236598891,,,,0.0455031302488933,0.10290949360716817,0.19863890499688153,,,,0.15913323175893002,0.2239899892742223,0.3707707707707706,,,,-0.00940393518518523,-0.00940393518518523,-0.00940393518518523,,,,0.03986635279823836,0.1391731137176606,0.2267311654573143,,,,20.239699633903086,15.004900203108765,10.468167953758838,,,,-0.012831603229527144,-0.004796511627906952,-0.00233134197872642,-0.08106294457119856,-0.29083376488865875,-0.19085322618766254,-0.27298789551921854
2004-10-07,0.012998393456988389,0.003472222222222099,0.047417698580489276,0.17420010157440324,0.23989989274222379,0.2691674290942361,,,,0.03869264895827529,0.10235219326128431,0.20452609014191503,,,,0.09452422281836825,0.21833831020551564,0.38858858858858847,,,,0.0,0.0,0.0,,,,0.037701974865349985,0.12124151309408338,0.2290245415079295,,,,30.815085228616226,15.095831726284164,9.958416395444573,,,,0.008139534883720989,0.026642984014209503,-0.01449275362318836,-0.06143437077131264,-0.27158160050409574,-0.158966897053474,-0.28369307032944335
2004-10-08,-0.008073817762399127,0.004819629034613637,0.01986362288763721,0.08568723370680131,0.20850166871596687,0.31347842688048866,,,,0.01993921873841864,0.08070960838021213,0.18424803799749334,,,,0.06271238801359291,0.17226103254387448,0.3773773773773772,,,,-0.008073817762399127,-0.008073817762399127,-0.008073817762399127,,,,0.012285735304936374,0.07407696510811035,0.19010551807645726,,,,37.740521467206364,15.26381971472782,9.494957778306164,,,,0.018354055654233203,0.0024770508523970225,-0.030029606654448204,-0.019524013111016147,-0.29738562091503273,-0.17782026768642456,-0.29385199630503955
2004-10-11,-0.018023255813953365,-0.02595155709342556,-0.02256944444444453,0.03192301817626397,0.15113307207360727,0.27592067988668556,,,,-0.002307422516751423,0.05207015358262135,0.15383630075573218,,,,0.04355885078776667,0.14780835881753318,0.3525525525525526,,,,-0.02595155709342556,-0.02595155709342556,-0.02595155709342556,,,,-0.00668970080129383,0.03770831733353841,0.14946831135686955,,,,41.6047289599902,15.418461332218197,9.09428272921688,,,,-0.015590849482733371,-0.040068201193520836,-0.06140594609613781,-0.09461270436880198,-0.3059379494555168,-0.22602818192232788,-0.30112754732595426
2004-10-12,0.015837773830668977,-0.0024709302325581772,0.0023367898349642147,0.060086499845535934,0.15112378396511228,0.27328385899814456,,,,0.006268098676735168,0.059442144972840616,0.1629677877155915,,,,0.036393838719420035,0.1659870880054366,0.3739739739739738,,,,-0.010524798154555981,-0.010524798154555981,-0.010524798154555981,,,,0.0011670313639677854,0.04229630192117839,0.16391079453913315,,,,64.48995493271588,15.903548005498259,8.994364123634965,,,,-0.02486501847115663,-0.03242633582405208,-0.0789155818011007,-0.20318123766399632,-0.2831627324002507,-0.23412565561879262,-0.2967517163643817
2004-10-13,0.025499052892321128,0.04174067495559486,0.014705882352941124,0.06282090003020224,0.19571865443425063,0.3274236137306674,,,,0.024118738404453,0.07451406979074227,0.18175855428514454,,,,0.04328490957604503,0.19146775012696793,0.40900900900900883,,,,0.0,0.0,0.0,,,,0.024230517354289383,0.052962298025134524,0.19086294416243654,,,,72.97976989176647,16.769891037326556,8.967223426504372,,,,-0.007754123784012523,-0.022228396776882597,-0.04763193504736141,-0.24815724815724816,-0.23715586386299592,-0.22171845626451414,-0.2786717228656349
2004-10-14,0.00781472009093509,0.03351304094419372,0.03095930232558164,0.05143788911947844,0.1995602908844918,0.3921491658488716,,,,0.025648441030276192,0.07085365968729662,0.17863689471634436,,,,0.0498815867377147,0.20077873709158633,0.42002002002002015,,,,0.0,0.0,0.0,,,,0.02856728538283071,0.050659161605688396,0.19461052631578957,,,,64.89992998904079,17.712527922273626,8.908682186557929,,,,-0.014587385384829066,-0.048047241980942124,0.010830839390052693,-0.21891862129721396,-0.16148480907908735,-0.2196919691969197,-0.28991891080188203
2004-10-15,0.014803327224023555,0.02273373117362909,0.06542332741267032,0.04137731481481488,0.19270919635459816,0.4077840797965968,,,,0.03547859236482043,0.07490993261279422,0.18327339977396506,,,,0.06542332741267032,0.21855425766040293,0.441041041041041,,,,0.0,0.0,0.0,,,,0.041980312680949705,0.058295964125560484,0.20488784733846677,,,,48.074975560135265,18.45197137898462,8.919642745543308,,,,-0.033955173802174166,-0.02598105548037888,-0.035379254891449996,-0.22510496285929593,-0.16486831418958114,-0.1992435198576037,-0.29327442317133035
2004-10-18,0.035148652403445446,0.050472296630480695,0.08567681771819924,0.08821381626989933,0.2447377213498163,0.48811663670860805,,,,0.060357555812506014,0.09768246982238704,0.20967611007386977,,,,0.10287152161042035,0.2613847976976469,0.4916916916916918,,,,0.0,0.0,0.0,,,,0.06640904536997283,0.08694383661560923,0.23966392147075943,,,,32.62487116972557,19.484282285545376,9.10663825383107,,,,0.008254397834912108,0.06184979335898544,-0.13491234180889344,-0.2282755049197306,-0.11581820339385296,-0.16850797902019854,-0.24393708777270418
2004-10-19,-0.008186820560998509,0.026674076132259028,0.05001420858198369,0.06545559400230694,0.2510580667005249,0.45759368836291925,,,,0.043251160246343456,0.07403033881369758,0.1858151476251606,,,,0.09384251036116042,0.16616695597285802,0.47947947947947944,,,,-0.008186820560998509,-0.008186820560998509,-0.008186820560998509,,,,0.04592739367348386,0.07545659608527977,0.19463304235370193,,,,28.42385970049597,22.904304350883823,8.976956402286858,,,,0.053156619638021985,-0.00964888769766814,-0.2105544279457322,-0.2239025414828817,-0.11866428145497898,-0.17989124403506818,-0.23704315506917195
2004-10-20,-0.05047361299052777,-0.058247215138907626,-0.01071478922881719,0.019912790697674376,0.10730629635474198,0.40480480480480474,,,,-0.011794528746962851,0.01355962805813804,0.11466100096303733,,,,0.03863232682060391,0.08387395736793346,0.3829325975561686,,,,-0.058247215138907626,-0.058247215138907626,-0.058247215138907626,,,,-0.006864340810982972,0.017546403712296987,0.09546483490750157,,,,28.27427931428166,24.590978111988832,8.777541755906961,,,,-0.059635486464754806,-0.18530128874956453,-0.22728774364056825,-0.2833946078431373,-0.23244366659374316,-0.2031569384510561,-0.2539074960127591
2004-10-21,0.06341741484965091,0.009742895805141982,0.03667685468185611,0.10449970396684427,0.139758668092256,0.4706346078044936,,,,0.037974683544304444,0.06900658100908763,0.1714630532688366,,,,0.08727961532857376,0.1526104417670684,0.46027397260273983,,,,0.0,0.0,0.0,,,,0.04429361136379528,0.07770075101097618,0.14614852929882516,,,,32.298282399474076,25.11839031075823,9.499388276588839,,,,-0.1336352026007197,-0.20286294199337673,-0.19668425018839486,-0.23340867063899728,-0.1791882081179187,-0.12857643349293457,-0.17336878254126498
2004-10-22,0.15424819083355645,0.22744762719110723,0.15595222117836527,0.2549905289232115,0.33039851714550506,0.685518590998043,,,,0.16270122506834128,0.21071127354512176,0.32931411180831205,,,,0.22744762719110723,0.30066445182724255,0.685518590998043,,,,0.0,0.0,0.0,,,,0.18083356183164234,0.2345732100623521,0.3080719872427671,,,,15.574763780014958,17.231636066844832,10.083763785833387,,,,-0.0799059929494712,-0.05153617443012892,-0.1079233557742103,-0.10037601838312094,-0.06725146198830423,0.014368154516546827,-0.0264496439471007
2004-10-25,0.08684546615581112,0.25448941302599826,0.2667117726657644,0.33006535947712434,0.41362126245847186,0.8318982387475538,,,,0.21601039214094397,0.2849360431697876,0.4157324611981774,,,,0.3340458885563631,0.3876371182923215,0.7793195210036115,,,,0.0,0.0,0.0,,,,0.2615052894009835,0.3320526503023833,0.4005086774386595,,,,10.195221155342049,12.077474683103421,9.511743953410852,,,,0.030833608633410448,0.007751103455700292,-0.016908212560386437,0.01463256015608061,0.08608887341919025,0.08057254992496832,-0.009732360097323589
2004-10-26,-0.02991133425916026,0.05433646812957171,0.29414279606669513,0.2802763287748484,0.3461310406166618,0.7260977000570235,,,,0.14274928035486845,0.2220222375481502,0.34903067666939025,,,,0.29414279606669513,0.3441385435168738,0.6910614525139664,,,,-0.02991133425916026,-0.02991133425916026,-0.02991133425916026,,,,0.21786360893180445,0.28525935885641496,0.34513405421419074,,,,8.852793147132807,9.969804604457376,8.487907929407271,,,,-0.022392076649800807,-0.059451061626100365,-0.07261029411764708,0.07353115025416712,0.053969359331476285,0.05913226032190355,-0.033422032996274664
2004-10-27,0.02290496641339068,-0.00769148595235547,0.24484052532833012,0.29049736037788265,0.3438946759259258,0.7297951582867783,,,,0.13170077972709637,0.225512265512265,0.3552731765810868,,,,0.32378509334473415,0.37492599171107166,0.6679834799784523,,,,-0.00769148595235547,-0.00769148595235547,-0.00769148595235547,,,,0.1557076205287713,0.29997900776712605,0.36572814820260247,,,,8.536557458432041,8.936678004258182,8.057459950155794,,,,-0.03790781978249613,-0.024469649233354374,-0.04571604684610642,0.07773523610627686,0.10992950173258453,0.09102654451491654,-0.022930472283580472
2004-10-28,0.039401442566476375,0.06320889769849125,0.12097991408336228,0.2957992215809957,0.4101066160362201,0.7337044352666546,,,,0.13809158955619805,0.2449731228290737,0.382909678487823,,,,0.37594413567051443,0.42910005920663097,0.7259563818376833,,,,0.0,0.0,0.0,,,,0.09133039448400582,0.32369070468878536,0.4084609773887673,,,,8.293692901729012,8.237761680528521,7.688763517356399,,,,0.013967653854232376,-0.01399101307189543,0.00846041362022154,0.1457220837783315,0.14098321909714007,0.08167152139816247,-0.011871865725104902
2004-10-29,-0.013775245986535456,0.025083432016363316,0.017199017199017286,0.28849797023004053,0.3728373702422145,0.7021809081158386,,,,0.08822857142857221,0.20275679132226454,0.34029497538939313,,,,0.35699016673792205,0.4094138543516874,0.6725803618478834,,,,-0.013775245986535456,-0.013775245986535456,-0.013775245986535456,,,,0.03669025585193264,0.2832019405700421,0.38572364112639157,,,,8.612079446652437,7.59310819434171,7.149243099248645,,,,-0.02757352941176472,-0.021779330182864265,0.03208324300888776,0.13559928443649372,0.15460167333575847,0.06035634743875273,-0.00657276995305156
2004-11-01,0.02835538752362954,0.014189539098912629,0.07829534192269572,0.3954681487815306,0.42325581395348855,0.7200070261724927,,,,0.07641360357265614,0.2090661439562893,0.3538886968544763,,,,0.3122487268828731,0.4493783303730017,0.668427330039189,,,,0.0,0.0,0.0,,,,0.05008042895442366,0.3132166566083283,0.4199535962877028,,,,11.970941014028993,7.411105134062224,6.949980011130977,,,,0.005958495993425128,0.02277000208899116,0.1575836387279821,0.07110041566396852,0.17017208413001894,0.11083380601247872,-0.048211508553654636
2004-11-02,-0.005923202614379064,0.0222642302037388,0.047906125524814325,0.3044760117930849,0.440793368857312,0.6585448969159995,,,,0.03764307700507752,0.1749032506280217,0.3237627759716113,,,,0.13015209566933716,0.4183301763077374,0.6537546721032961,,,,-0.005923202614379064,-0.005923202614379064,-0.005923202614379064,,,,0.03098024678282063,0.21107309486780723,0.4058347775852107,,,,23.814027227332126,7.296966099256112,6.591927438071399,,,,0.016711928138709142,0.055061781920658914,0.12936535560969964,0.07072929270707307,0.11513346316874773,0.08215675375208442,-0.07576908469426502
2004-11-03,-0.01643723032669009,-0.02226307189542487,-0.008389435525634426,0.1115755253686288,0.3950167565204721,0.6058369674605837,,,,0.007683401747184959,0.13243143342943675,0.28231980143731916,,,,0.054289175200968876,0.3644007410574319,0.6265715256540945,,,,-0.02226307189542487,-0.02226307189542487,-0.02226307189542487,,,,0.002723083368244783,0.08217474850231721,0.37232136458109366,,,,38.58845234856704,7.327547174051398,6.284446654649287,,,,0.03771948840234107,0.13181227095401327,0.1361101222261778,0.036820446177171284,0.06840754380091507,0.0359229603981821,-0.06210815047021945
2004-11-04,-0.03634844370169199,-0.052188206287240635,-0.031085906322201207,-0.014421536160666548,0.31088377379937504,0.5674481821270814,,,,-0.02721653289048742,0.07389893640239142,0.21867273185088565,,,,0.015967404470873303,0.31480689753455904,0.5618757406466905,,,,-0.05780228758169936,-0.05780228758169936,-0.05780228758169936,,,,-0.03372434017595294,0.007920467580706969,0.31284240483813597,,,,34.86766470258418,7.395028471085842,6.003239096937989,,,,0.09067265634235722,0.07042580345747784,0.10029815146094223,0.07042580345747784,0.020236647130376983,0.005229897581172427,-0.05780228758169936
2004-11-05,-0.08313461955343593,-0.11646124921662826,-0.13613153594771243,-0.0684946591785045,0.19258423798110802,0.43057669541687815,,,,-0.10071626955123458,-0.02506771163487631,0.10573808327512313,,,,0.0,0.20550092632178996,0.43202979515828677,,,,-0.13613153594771243,-0.13613153594771243,-0.13613153594771243,,,,-0.11405529953917037,-0.07587261703173642,0.19722595711556146,,,,18.60512106816786,7.2491344847841255,5.553976705352863,,,,-0.018563638473140687,0.003797318144060924,-0.07471012907460073,-0.018221912720519873,-0.06941694169416945,-0.09101654846335694,-0.14745011086474502
2004-11-08,0.01891476533869252,-0.0657923260351182,-0.11454694883912064,-0.07212832382387768,0.19741594887468739,0.4281690140845069,,,,-0.07547498692696486,-0.016692217191344283,0.1148847756753586,,,,0.01891476533869252,0.2283026934587431,0.45911630269172155,,,,-0.11979166666666674,-0.11979166666666674,-0.11979166666666674,,,,-0.09729786342689561,-0.058392964439831774,0.2062137009306555,,,,15.751028932567461,8.09733546912513,5.802814929287931,,,,0.022783908864364655,0.027906976744186185,-0.05191948080519193,0.02987214720994147,-0.041161419512737774,-0.0817174515235457,-0.09927892151739992
