,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2013-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6962,4.77843636364,2.75093458647,-0.414629151032,0.99934667868,1.06065759954,1.0218104343,1.03603983692,1.03499793654,1.0630225235,863.657274737,1165.97119077,728.267275553,2589.81650943,12.2544,35.1841818182,20.6052139098,-3.55673095685,8.44393260959,10.2218874719,1.01540834842,1.02643194474,1.02522834835,1.05085926726,52182.4816198,69281.4444461,45083.8332279,203974.999473,,,,,,,
2013-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0826,4.21578787879,3.06355789474,-0.361527556285,0.990402692804,1.06460398142,1.02052901638,1.03605930703,1.03557095246,1.06367622992,807.039247106,1243.3722,751.787997405,2619.95457956,13.4042,29.8644606061,22.9951759398,-3.22037896341,8.32229929823,10.2627278525,1.01354296012,1.0256931787,1.02482372123,1.0503858149,46388.4160833,72669.2376969,45506.7007836,203713.51359,,,,,,,
2013-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4592,3.65604848485,3.34266766917,-0.298952837711,0.981485733122,1.06848434277,1.01759763657,1.03475488128,1.03444595364,1.06258721122,710.484499737,1328.60398231,771.386211139,2647.76944723,13.7548,24.8798424242,25.1042488722,-2.80942605535,8.20205289791,10.3026066936,1.01332176765,1.0269767578,1.02615081486,1.05168395345,39145.7150306,77061.0639075,46054.9543721,203184.085435,,,,,,,
2013-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1518,3.04958181818,3.57288609023,-0.229618855535,0.972456474156,1.07228130539,1.0090730409,1.02735674693,1.02727384599,1.05511279515,595.136019737,1381.22537378,788.917400237,2661.41634456,12.0886,20.0565151515,26.8428071429,-2.34123874296,8.08294418806,10.3414527137,1.00909634654,1.02389366013,1.02320286633,1.04845799095,32381.5763104,80516.2669918,47103.8794967,202006.259435,,,,,,,
2013-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2078,2.47866666667,3.74944022556,-0.153770426829,0.963346652309,1.07599656087,1.00825788972,1.02782568915,1.02800752525,1.05574210838,459.304857632,1435.49033821,809.27297087,2675.27886988,8.226,15.9389030303,28.1624394737,-1.81527188086,7.96519971285,10.3792623997,1.00785235274,1.02384195858,1.02328678619,1.04834759784,24168.4528148,83963.5876657,48099.9636874,200713.508948,,,,,,,
2013-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1684,1.27227878788,3.89421015038,0.105098100375,0.935707476266,1.08662317766,1.00497606796,1.02742648605,1.02843463702,1.05555166781,130.154478685,1584.37588308,881.373392341,2705.575716,0.445000000001,9.07666666667,29.2576323308,0.0350408771107,7.62180365536,10.4862951656,1.00425019232,1.02264833099,1.02271279424,1.04688972913,5949.65917799,92759.5204052,52126.5413317,195839.775755,,,,,,,
2013-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0792,0.994490909091,3.80340789474,0.201528564728,0.926349812471,1.08998982269,1.00246560023,1.02498177505,1.02649640189,1.05340753978,79.9413186846,1617.74877923,902.047527452,2720.53867443,-1.154,7.61543030303,28.5055503759,0.736295895872,7.51035791725,10.5197084939,1.0020233344,1.02044004908,1.02084474374,1.04470697842,3934.75862747,95004.2462511,53202.9035365,194332.540211,,,,,,,
2013-07-31,37.96,0.68746399719,,,,,,,,0,0,0,0,1.066,0.692557575758,0.201104135338,0.0449056050657,-0.0241206985466,0.00355931429817,1.30657763398,1.41343808761,1.47390287229,1.44000606957,18.6374747368,14.1360694872,8.87168601266,5.20296251572,1.0,1.0,1.0,,,1.12407462245,1.46056175452,1.55128729056,,,-0.5366,0.769339393939,3.67735,0.302454362101,0.917091183193,1.09322708996,1.00146800009,1.02334442316,1.02592282359,1.05258587134,41.788972632,1567.77332205,921.362171139,2713.82202753,-2.191,6.63142424242,27.500912406,1.4745641651,7.40148574777,10.5516068748,1.00089718425,1.01876636468,1.02008203762,1.04360656801,1614.46597352,91525.6739661,54168.3944595,191379.024385,1.0171232876712328,0.970231822971549,1.2608008429926238,,26.096133333333363,1.0,1.6112054329371819
2013-08-01,37.3,0.701041108132,1.1121049493142516,1.3943925233644858,1.5400495458298926,1.5974304068522482,1.4033107599699022,1.3288208051300319,1.0210785655625512,0,0,0,0,0.8292,0.809406060606,0.232284210526,0.0536817776735,-0.0231840307079,0.00309376867749,1.25881677972,1.37262297948,1.44079417502,1.41172908427,21.2877568421,16.6973789103,10.5317774684,5.94189962264,0.982613277134,0.982613277134,0.982613277134,,,1.1045306485,1.42911877395,1.52431548835,,,0.0444000000001,0.529775757576,3.52145451128,0.406863555347,0.908081206048,1.09633495217,1.0020320357,1.0227881575,1.02648480509,1.05285371846,36.8702357899,1508.33233744,943.546825063,2694.75508414,-3.9796,5.19814545455,26.2613620301,2.2395108349,7.29567464985,10.5819312353,0.999164873369,1.0159061887,1.01813175645,1.04123531805,1462.45418194,86968.0113272,54992.0627615,187447.454768,1.0490616621983915,0.974798927613941,1.3184986595174264,,26.14883333333336,0.982613277133825,1.5831918505942275
2013-08-02,37.66,0.695770932908,1.1151909979271541,1.4585592563903949,1.5277890466531439,1.6381035232709873,1.394298407997038,1.345,1.1548604722477767,0,0,0,0,0.7032,0.904581818182,0.265497744361,0.0629497654784,-0.0221063847867,0.00264920400943,1.2459059781,1.36940474892,1.44717438816,1.42197721287,23.5098957895,19.2358912821,12.2547559335,6.72326735849,0.992096944152,0.992096944152,0.992096944152,,,1.10537129439,1.43085106383,1.5021938572,,,1.0136,0.398733333333,3.35308533835,0.515446364916,0.899534622597,1.09933504245,1.01100065421,1.03105306288,1.03605020207,1.06240591724,49.5795621057,1472.86241436,986.851162009,2692.22669797,-0.7956,4.14362424243,24.9246552632,3.03935518293,7.19459704641,10.610838172,1.00659626392,1.02256019889,1.02580490032,1.04877461471,1868.99780642,83506.8867526,56737.4239636,184344.032339,1.0246946362188,0.9816781731279873,1.2827934147636753,,26.202733333333363,0.9920969441517385,1.598471986417657
2013-08-05,38.43,0.686275479226,1.1279718227179336,1.4786456329357447,1.5704944830404577,1.668693009118541,1.398471615720524,1.3928959768031897,1.2250557857825948,0,0,0,0,0.5104,0.969187878788,0.372365037594,0.0931371013133,-0.018038770218,0.00143227149376,1.20050606813,1.34701495807,1.45306739767,1.44030695066,26.7088134211,25.6632896795,17.4345227848,9.1367092728,1.0,1.0,1.0,,,1.03029490617,1.13799230086,1.49300699301,,,3.5992,0.625927272727,2.83340676692,0.847357246717,0.876800928856,1.10763618443,1.00965969111,1.02659808094,1.03594748572,1.06105833115,77.4516200004,1232.95249224,1117.40747619,2663.10796076,17.9342,3.59473939394,20.8032537594,5.50837790807,6.92086203704,10.6885515031,1.00654289084,1.01970164535,1.02640855298,1.04810908106,2628.2134872,66061.6593482,62607.8860785,173973.412593,0.9940150923757481,0.9739786625032527,1.3008066614623992,,26.373566666666697,1.0,1.6072772898368883
2013-08-06,39.11,0.675978010739,1.097054698457223,1.4984674329501915,1.5600319106501794,1.6255195344970907,1.3967857142857143,1.3878637331440737,1.1869499241274657,0,0,0,0,0.3648,0.926187878788,0.40882593985,0.103953025328,-0.0163943404243,0.00106700264781,1.1979110832,1.35321696106,1.4699484616,1.46176235616,27.258645,27.9200028205,19.4385398576,10.0999847642,1.0,1.0,1.0,,,1.0385023898,1.15812851643,1.51942501943,,,3.5918,0.844739393939,2.65465789474,0.957078611632,0.870465865272,1.11016777959,1.00751714496,1.02373546204,1.03418278172,1.05882062206,75.9372957899,1187.68901436,1157.97929809,2639.43657009,19.9892,4.17529090909,19.4004270677,6.33140628518,6.84088029184,10.7113642152,1.00325415286,1.01572829605,1.02323989736,1.04444675526,2287.77994615,62773.9423282,64216.0828709,170006.812798,0.9777550498593711,0.9805676297622092,1.2794681667092815,,26.43750000000003,1.0,1.6329853862212944
2013-08-07,38.61,0.686348959682,1.0171232876712328,1.4669452887537993,1.5093823299452698,1.6067415730337078,1.4215758468335788,1.442286141202839,1.1735562310030396,0,0,0,0,0.2552,0.852666666667,0.444123308271,0.115016439962,-0.0146068272386,0.000720881705584,1.16149993231,1.32001128215,1.44287903135,1.43911774367,26.9278134211,29.7554589103,21.2382977215,10.978344147,0.987215545896,0.987215545896,0.987215545896,,,1.02522570366,1.13325506311,1.5,,,2.4924,1.04171515151,2.46062781955,1.06420924015,0.864446775375,1.1125605536,1.00090006025,1.01615642563,1.02748926214,1.05157773878,68.0709207899,1126.89270744,1184.23014373,2626.03082164,12.9488,4.55528484848,17.8136308271,7.13682546904,6.76339416315,10.732387676,0.997164744765,1.00890629302,1.01695903379,1.0376498592,1927.68489352,60042.6925139,65069.5898349,167235.132777,0.9538979538979538,0.9940429940429941,1.324009324009324,,26.49993333333336,0.9872155458961902,1.6121085594989562
2013-08-08,39.13,0.678878950507,1.0490616621983915,1.1666666666666667,1.5073189522342065,1.6196192052980134,1.4595300261096606,1.4514094955489614,1.2430114358322746,0,0,0,0,0.2432,0.760666666667,0.477822556391,0.126322654784,-0.0126764753282,0.000394524841058,1.154038989,1.32146837324,1.45351887708,1.45440691707,25.3877063158,31.5892194872,23.1447549209,11.9239745244,1.0,1.0,1.0,,,1.03903345725,1.09761570827,1.51549186677,,,0.6342,1.17376969697,2.25449360902,1.16670708255,0.85876795007,1.11480937939,0.999536341692,1.01373846553,1.0260925392,1.04964111809,64.8835944741,1054.6214984,1204.8117974,2606.49546242,-1.4808,4.28218787879,16.0494409774,7.90678592871,6.68849126524,10.7515471878,0.994812468394,1.00562121537,1.01429969192,1.03443058374,2216.52463036,56780.7326718,65574.0418785,163802.753206,0.9292103245591616,0.9805775619729107,1.3846153846153846,,26.564533333333358,1.0,1.6338204592901882
2013-08-09,38.59,0.690006046471,1.0246946362188,1.1427302339354457,1.4992229992229995,1.6268971332209108,1.4480300187617263,1.3866331297161338,1.3445993031358887,0,0,0,0,0.2548,0.653024242424,0.508622932331,0.137777274859,-0.0106136749883,8.69994616491e-05,1.11707747753,1.28810447699,1.42504350556,1.43050101361,22.6707207895,32.9089753205,24.8288265665,12.7774264741,0.986199846665,0.986199846665,0.986199846665,,,1.004163414,1.0345844504,1.49457784663,,,-1.1582,1.25437575758,2.04331954887,1.264134803,0.853497516702,1.11691598363,1.00086567416,1.01409499973,1.02752620386,1.05060732138,61.4699589478,976.816860962,1228.03037747,2587.22928597,-16.752,3.5708,14.1633921053,8.6406261257,6.61673309013,10.768853254,0.996145332698,1.00609459093,1.01543397218,1.03510095999,2352.79419457,53330.5056183,66211.349083,160336.858824,0.9580202124902824,1.0106245141228296,1.4169473956983674,,26.62733333333336,0.986199846664963,1.6112734864300629
2013-08-12,38.2,0.701960732984,0.9940150923757481,1.121221015556208,1.4731970690320093,1.6213921901528017,1.424310216256525,1.3895962168061116,1.3384723195515067,0,0,0,0,-0.000800000000002,0.348927272727,0.574257894737,0.172661984053,-0.00370483327473,-0.00070965964857,1.04890304511,1.23241708608,1.38509302694,1.40539993654,9.78724105263,35.1757528205,29.3474236551,15.215131305,0.976233069256,0.976233069256,0.976233069256,,,1.0,1.01433882103,1.47947327653,,,-1.9732,0.905193939394,1.42418947368,1.52251043621,0.840179648676,1.12238870094,0.996204866409,1.0057896183,1.02196957356,1.04370798004,59.7309642109,689.807770193,1291.62385302,2524.08724779,-25.3064,-1.59278181818,8.54371917293,10.5700973499,6.4210319591,10.8097588109,0.991571122503,0.998216688511,1.00974381506,1.02788813158,3602.52338826,35341.1117969,67655.4054589,149734.297352,0.9798429319371726,1.0706806282722512,1.4222513089005233,,26.814900000000026,0.976233069256325,1.594989561586639
2013-08-13,38.24,0.702860006974,0.9777550498593711,1.0726507713884994,1.4490337248957939,1.5993308239230448,1.4925839188134271,1.434358589647412,1.3236413984077535,0,0,0,0,-0.085,0.290927272727,0.584831578947,0.184251946529,-0.00119588754102,-0.000932514667321,1.03309469134,1.21991290894,1.37825393536,1.40359892454,4.21997368421,35.2179925641,30.6719670253,15.9749855975,0.990930292822,0.977255302837,0.977255302837,,,1.00104712042,1.01540095592,1.48102246321,,,-1.5816,0.511939393939,1.23695488722,1.59699057223,0.836241416139,1.12395922393,0.997709396373,1.00596175066,1.02300923645,1.04450861481,60.4779713162,573.789717693,1309.78425277,2518.55274944,-21.2456,-4.72651515152,6.78399962406,11.1083808161,6.35964371484,10.8198189797,0.992420289865,0.997767545037,1.00999400506,1.02775239821,4319.71367484,28287.8335498,67946.3115123,147335.838152,1.0028765690376569,1.0638075313807531,1.353294979079498,,26.877366666666692,0.9772553028366981,1.584092792046396
2013-08-14,36.83,0.731318671373,0.9538979538979538,0.970231822971549,1.396662874478574,1.5288501452885015,1.4269662921348314,1.389811320754717,1.3540441176470588,0,0,0,0,-0.1692,0.219503030303,0.58772556391,0.195573850844,0.00139598423582,-0.00113598520084,0.990599658414,1.16362832138,1.32037929984,1.34897924612,3.55773131579,34.744065641,31.5969344304,16.5488508019,0.954392329619,0.941221569129,0.941221569129,,,1.0,1.0,1.42641363284,,,-1.0542,0.117224242424,1.06665300752,1.66514840525,0.832503365272,1.12539520648,0.999359868788,1.00675701277,1.02459783652,1.04588860327,55.729321053,476.16094968,1330.52744532,2515.84118326,-15.884,-7.82211515152,5.1377481203,11.5894327861,6.29950580022,10.8280539866,0.994452514259,0.998785810426,1.01163435732,1.02906030373,4731.09594115,22739.0478431,68344.3131696,145367.494785,1.0420852565843064,1.0849850665218572,1.4222101547651373,,26.93446666666669,0.9412215691285458,1.5206440957886045
2013-08-15,36.36,0.742363403007,0.9292103245591616,0.974798927613941,1.3592523364485982,1.5024793388429751,1.3867276887871853,1.3451720310765816,1.3617977528089888,0,0,0,1,-0.2646,0.137490909091,0.583042481203,0.206526078799,0.0040510182255,-0.00132078126831,0.974563778177,1.13825083154,1.29690976294,1.32934821355,2.96359894737,33.9679778846,32.3755815032,17.0545201887,0.942213008551,0.929210324559,0.929210324559,,,1.0,1.0,1.39899961524,,,-1.232,-0.328339393939,0.907601503759,1.72519446529,0.828784101031,1.12667486267,0.991165952625,0.99737223434,1.01571319396,1.03653616251,64.8984000004,369.423897372,1338.63287437,2502.13832585,-16.927,-11.2099818182,3.57123157895,11.9992287289,6.2391380245,10.8342907835,0.987733334914,0.990810259736,1.00406878034,1.02097304698,6729.07847484,17436.0964152,68388.3125386,143051.796446,1.0552805280528053,1.1245874587458746,1.4625962596259625,,26.992333333333356,0.9292103245591616,1.5012386457473164
2013-08-16,36.97,0.731734739879,0.9580202124902824,0.9816781731279873,1.4318357862122386,1.522652388797364,1.4257616660239105,1.3924670433145008,1.4181051016494053,0,0,0,0,-0.3398,0.0572,0.571709022556,0.21714934334,0.00677180028129,-0.0014860165131,0.986682324055,1.14629438713,1.31139981377,1.34901467104,2.28351473684,33.1543840385,33.2067984177,17.6262980778,0.966788702929,0.94479938666,0.94479938666,,,1.01677667767,1.01677667767,1.41647509579,,,-2.6258,-0.868236363636,0.752406015038,1.77445630863,0.824892878282,1.12777072148,0.981068940051,0.985829026713,1.00452695337,1.02472488358,118.89852079,271.987989488,1339.33857277,2475.60964622,-30.3964,-15.6304424242,1.98491616541,12.3130718574,6.1762666945,10.8382059796,0.974918786174,0.976399933369,0.989810622269,1.00598653658,15069.730559,14899.4975687,68681.2420562,140105.058403,1.0549093859886394,1.1365972410062213,1.3941033270219096,,27.05223333333336,0.9447993866598516,1.5264244426094138
2013-08-19,37.43,0.727543859649,0.9798429319371726,0.9739786625032527,1.440169295883032,1.5221634810898739,1.4357499041043345,1.468995290423862,1.3862962962962964,0,0,0,0,-0.1908,-0.103054545455,0.501855639098,0.246818386492,0.0152973848453,-0.00187764158268,0.988564033489,1.12883768623,1.30524994333,1.35749047413,0.64405368421,30.1246676923,35.3853141772,19.3689856564,1.0,0.969940399067,0.956555072834,,,1.02942794279,1.02942794279,1.10838021913,,,-6.3352,-2.55659393939,0.271468796992,1.85420916979,0.812109407232,1.12997974793,0.980085944404,0.981572063045,1.00076678597,1.01976037941,279.007798685,181.578543334,1340.32272095,2404.47558346,-66.8448,-30.3612909091,-3.16598984962,12.6380744606,5.97287849859,10.8361266011,0.976824915868,0.974657785027,0.988054657806,1.00271702806,35425.5575525,20383.4794549,69398.9544506,132482.387314,1.0927063852524712,1.1178199305370025,1.3553299492385786,,27.231966666666693,0.9565550728341425,1.5454170107349299
2013-08-20,38.35,0.711326379835,1.0028765690376569,0.9805676297622092,1.4693486590038314,1.6012526096033404,1.4417293233082706,1.4637404580152673,1.4444444444444444,0,0,0,0,-0.0098,-0.12843030303,0.468453007519,0.255850609756,0.018270987166,-0.00197191262964,1.0123407906,1.14587924196,1.32938158625,1.38748191027,0.655640789473,29.3889717308,36.3327756962,20.094918239,1.0,0.993780772221,0.980066445183,,,1.03732756289,1.05473047305,1.13562333432,,,-6.4816,-3.06006060606,0.0925109022556,1.85666404784,0.80726218794,1.13031721341,0.976272130943,0.976720586242,0.995703981809,1.01419232463,367.691489474,200.105712564,1340.9259012,2376.20598742,-65.6834,-34.8387939394,-5.04803834586,12.5384579972,5.8983597442,10.8306088343,0.974246410198,0.970906774386,0.984047079469,0.99816296864,43659.384059,24937.6525815,70107.0181063,130314.82443,1.0607561929595828,1.0954367666232072,1.303780964797914,,27.279366666666693,0.9800664451827242,1.583402146985962
2013-08-21,38.38,0.712080944937,1.0420852565843064,0.9940429940429941,1.4582066869300914,1.5898922949461476,1.4131075110456555,1.3986880466472305,1.412067696835909,0,0,0,0,0.161,-0.136860606061,0.431670676692,0.26441217167,0.0213177874473,-0.00204622339374,1.01169058822,1.13604913605,1.32254187863,1.38503455369,0.647739736841,28.3740445513,37.227765807,20.8135393711,1.0,1.0,0.980833120368,,,1.03813903165,1.05555555556,1.13651169677,,,-5.8854,-3.44195151515,-0.105283082707,1.84703095685,0.802142787447,1.13043431164,0.979680063529,0.979361243066,0.99804287979,1.01618731679,432.261569474,228.859958718,1341.01935087,2350.23556527,-58.5834,-38.3562727273,-7.10092518797,12.3319809099,5.8202137585,10.8224956541,0.974690742713,0.970474568175,0.983131054894,0.996742381391,51555.179078,30410.0428462,70897.8392594,128170.283871,1.041167274622199,1.0888483585200623,1.2287649817613338,,27.32966666666669,0.9808331203680041,1.5846407927332784
2013-08-22,38.37,0.713653896273,1.0552805280528053,0.9805775619729107,1.1440071556350626,1.5654834761321907,1.4143015112421673,1.3762553802008608,1.3962882096069869,0,0,0,0,0.284,-0.129454545455,0.392316541353,0.272483653846,0.0244336395335,-0.00210069353905,1.01048140735,1.12523644042,1.31420987284,1.38114114222,0.652279999999,27.1520920513,38.0161174051,21.5201943239,0.999739447629,0.999739447629,0.980577561973,,,1.03786854206,1.05528052805,1.12621074259,,,-4.7944,-3.79036969697,-0.320701503759,1.82698229362,0.796605967241,1.1303229506,0.978111221407,0.976458721851,0.994538676609,1.01240262918,482.437002895,267.496417885,1335.7553796,2329.13571818,-49.3746,-41.7011939394,-9.33461917293,12.0327918386,5.73675118231,10.8116709166,0.971421623674,0.965822167733,0.977716159626,0.990925772017,58903.101638,37726.8243744,72169.3702025,126682.692393,1.0656763096168882,1.1230127703935369,1.3252541047693511,,27.382900000000028,0.9805775619729107,1.5842279108175061
2013-08-23,39.0,0.703544444444,1.0549093859886394,1.0106245141228296,1.1548711874444773,1.608910891089109,1.400359066427289,1.3923598714744734,1.4099783080260304,0,0,0,0,0.3294,-0.102278787879,0.351683458647,0.280105956848,0.0276207805907,-0.00213451215135,1.02526354531,1.13270018297,1.32720211331,1.40004801447,0.698051578947,25.8633220513,38.8402101108,22.3025683923,1.0,1.0,0.996677740864,,,1.04194496393,1.07260726073,1.09396914446,,,-2.969,-3.99029090909,-0.536198120301,1.79735870075,0.790842876817,1.13000517238,0.988321466454,0.985521486962,1.00339523603,1.02118652752,471.154499737,280.797377885,1333.88092348,2312.57401663,-37.151,-44.0728909091,-11.6252451128,11.6397346154,5.64917283023,10.7982623393,0.97868276338,0.971759167781,0.983189163429,0.996069019944,60453.555178,42701.0250051,73010.6966607,125084.530437,1.0774358974358975,1.1374358974358973,1.2656410256410255,,27.43823333333336,0.9966777408637874,1.5937883122190437
2013-08-26,40.9,0.675074979625,1.0927063852524712,1.0706806282722512,1.2004696213677721,1.6572123176661264,1.4601927882898964,1.4255838271174623,1.4792043399638337,0,0,0,0,0.3152,0.0591454545455,0.229697744361,0.300362922139,0.0375975137717,-0.00210107011016,1.0700083717,1.15418533282,1.3631402218,1.45552896378,1.11406736842,21.7934240385,40.9808525949,24.8457659748,1.0,1.0,1.0,,,1.06593692989,1.10630240736,1.12486248625,,,1.56,-3.5697030303,-1.1472056391,1.66532570356,0.772537448722,1.12786802561,0.994944839205,0.988939063387,1.0051215123,1.02266338573,359.27272,317.866543334,1289.25331133,2248.58291981,-10.7838,-43.2132424242,-18.243318797,10.0375587711,5.3659125923,10.7425788733,0.986473016892,0.975660774021,0.985023557458,0.997167751017,51348.6302012,55310.5552949,73694.9614291,119395.169524,1.0229828850855747,1.0816625916870417,1.1684596577017115,,27.610566666666696,1.0,1.6714344094809972
2013-08-27,40.68,0.680353162897,1.0607561929595828,1.0638075313807531,1.1410939691444602,1.62915498598318,1.4008264462809918,1.3785157573703828,1.4273684210526316,0,0,0,0,0.3454,0.12616969697,0.192860150376,0.306330863039,0.0410722324777,-0.00204068423693,1.06137890549,1.13680504129,1.34591127341,1.44320570471,1.41241973684,20.4394458974,41.7585417563,25.8207471069,0.994621026895,0.994621026895,0.994621026895,,,1.04307692308,1.10035163646,1.11881188119,,,2.0916,-3.13725454545,-1.32599774436,1.60747783771,0.766258755274,1.12680082218,0.989184775842,0.982373145035,0.997819869192,1.01503711917,349.176858948,340.898419936,1277.46494771,2212.81012594,-2.4306,-40.2519333333,-20.201037218,9.38177725141,5.2659623198,10.7192742174,0.983387616554,0.971597033703,0.980166139612,0.991965785953,50031.5216201,60171.3975251,74361.7832415,117198.746175,1.0326941986234022,1.0666175024582105,1.235496558505408,,27.676766666666698,0.9946210268948655,1.622656561627443
2013-08-28,39.96,0.694186686687,1.041167274622199,1.0849850665218572,1.0526870389884089,1.6178137651821862,1.410518884574656,1.346814964610718,1.3337783711615487,0,0,0,0,0.3542,0.183454545455,0.15947518797,0.311774202627,0.0446161612166,-0.00195632498462,1.04146576663,1.10576124855,1.31289734365,1.41318138215,1.51697789474,18.2123958974,42.2575749367,26.6442225,0.977017114914,0.977017114914,0.977017114914,,,1.02461538462,1.06759283997,1.09900990099,,,0.606,-2.72303636364,-1.5093387218,1.54059948405,0.759510558779,1.12552650235,0.977688726459,0.969928353812,0.984323950507,1.00107103548,397.202601053,407.671686603,1273.88164859,2182.3923528,-6.548,-36.9974121212,-22.1458977444,8.65279303471,5.16066900346,10.693472938,0.974577246895,0.961832007634,0.969343983579,0.980687811615,53736.2947738,68628.5010574,76661.1090493,115830.057399,1.0457957957957957,1.1393893893893894,1.2322322322322323,,27.73970000000003,0.9770171149144254,1.5621579358874123
2013-08-29,40.89,0.67999836961,1.0656763096168882,1.1245874587458746,1.0962466487935658,1.6882741535920727,1.4842105263157894,1.3362745098039215,1.2964489537095751,0,0,0,0,0.3726,0.233987878788,0.131104887218,0.316625727017,0.0482329729255,-0.00184678957796,1.06251948862,1.11982144202,1.33423065158,1.44126361704,1.83498315789,15.9160563462,43.0813128956,27.5973066627,0.999755501222,0.999755501222,0.999755501222,,,1.04846153846,1.06623207301,1.12458745875,,,-1.8412,-2.3362969697,-1.68941466165,1.46367026266,0.752506220699,1.12405055758,0.981480157397,0.97262363663,0.986369413309,1.00272961447,404.371948421,462.511724103,1278.70540956,2139.33109902,-17.2324,-33.3942121212,-23.9933605263,7.84112842402,5.05194239774,10.665258658,0.979866977191,0.965998053813,0.97276614895,0.983641157587,52455.0857464,75048.1090231,78865.9355467,113619.048846,1.053802885791147,1.1014918072878455,1.169234531670335,,27.80513333333336,0.9997555012224939,1.5885780885780887
2013-08-30,42.02,0.663358718071,1.0774358974358975,1.1365972410062213,1.115772703133298,1.7046653144016228,1.563244047619048,1.3433503836317136,1.3164160401002507,0,0,0,0,0.3842,0.279448484848,0.109343609023,0.320929244841,0.0519302962377,-0.00171059855854,1.08703806703,1.1381442182,1.36111493518,1.47581971082,2.46149973684,13.5921871154,44.1132044937,28.7170732351,1.0,1.0,1.0,,,1.05155155155,1.09512640083,1.15566556656,,,-3.9062,-1.98101818182,-1.85692067669,1.37820447936,0.745338572433,1.12238130054,0.986414077958,0.9765199415,0.989622232851,1.00567949439,376.656714474,502.179223334,1278.59585378,2096.11249786,-27.8808,-29.5733333333,-25.6757650376,6.95536850375,4.94044890413,10.6346823113,0.983721226522,0.968779331907,0.974795261909,0.985206958168,48037.8525988,80168.3982626,80754.255225,111317.972448,1.0556877677296526,1.0673488814850072,1.1194669205140408,,27.87433333333336,1.0,1.6324786324786327
2013-09-03,41.84,0.672860898662,1.0229828850855747,1.1178199305370025,1.0887327608639086,1.7098487944421743,1.5450516986706058,1.3042394014962595,1.321124092200821,0,0,0,0,0.2868,0.345575757576,0.0935421052632,0.331543081614,0.0674345434834,-0.000901791390777,1.06038142305,1.091900779,1.31642702073,1.44842746612,3.90990394737,4.96866435897,46.9436389873,32.8915977358,0.995716325559,0.995716325559,0.995716325559,,,1.0,1.07282051282,1.15071507151,,,-1.2186,-1.48196969697,-2.38203571429,0.973360600375,0.714675788209,1.11366305987,0.99109832014,0.977968581799,0.987552593612,1.00258962997,166.754150264,612.080501988,1250.92403797,1950.69540975,-8.796,-18.2920121212,-30.1556507519,2.89182307692,4.46657449455,10.4875265999,0.988917731529,0.970551852089,0.972915672713,0.981815603013,19389.4856643,94027.4793772,87557.4976747,104034.188385,1.05736137667304,1.015774378585086,1.0994263862332696,,28.152500000000032,0.9957163255592575,1.6204492641363286
2013-09-04,42.01,0.671843211934,1.0326941986234022,1.0954367666232072,1.0741498338020967,1.6757080175508574,1.5478997789240971,1.371083550913838,1.2962048750385684,0,0,0,0,0.2338,0.337284848485,0.100445112782,0.33241163227,0.0714597866854,-0.00063372678132,1.05712128837,1.0904748926,1.31225376695,1.44932036155,3.66383157895,4.74407153846,47.3578006171,33.9156342138,0.999762018087,0.999762018087,0.999762018087,,,1.00406309751,1.0513013013,1.15539053905,,,0.1926,-1.61213939394,-2.44843721805,0.857572889306,0.706370105192,1.11091898063,0.995160426494,0.981503488043,0.99039317653,1.00521313554,123.796051579,631.688620257,1248.49089873,1921.14019446,-0.8682,-17.7084060606,-30.5636120301,1.7564712242,4.3405932006,10.444127092,0.992639171925,0.973717990284,0.975221746823,0.983738367227,12667.207424,95919.7229359,89361.840687,102503.429878,1.0328493215900976,1.0673649131159249,1.1004522732682693,,28.224133333333363,0.9997620180866253,1.6270333075135552
